,sample_names.1.,Phylum,Class,Order,Family,Genus,SUM
16695,LVWS5_30_TP1_13L,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SCGC_AAA164-E04,2
16696,LVWS5_30_TP1_13L,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiae_unclassified,Verrucomicrobiae_unclassified,Verrucomicrobiae_unclassified,8
16697,LVWS5_30_TP1_13L,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_ge,1
16698,LVWS5_30_TP1_13L,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,5
16699,LVWS5_30_TP1_13L,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiales_unclassified,Verrucomicrobiales_unclassified,2
16700,LVWS5_30_TP1_13L,Vertebrata,Mammalia,Mammalia_or,Mammalia_fa,Mammalia_ge,1
16701,LVWS5_30_TP1_13L,Vertebrata,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,Vertebrata_unclassified,17
16702,LVWS5_30_TP1_13L,WPS-2,WPS-2_cl,WPS-2_or,WPS-2_fa,WPS-2_ge,1
16703,LVWS5_30_TP2_12H,Acidobacteria,c5LKS83,c5LKS83_or,c5LKS83_fa,c5LKS83_ge,1
16704,LVWS5_30_TP2_12H,Acidobacteria,Subgroup_26,Subgroup_26_or,Subgroup_26_fa,Subgroup_26_ge,4
16705,LVWS5_30_TP2_12H,Acidobacteria,Subgroup_6,Subgroup_6_or,Subgroup_6_fa,Subgroup_6_ge,5
16706,LVWS5_30_TP2_12H,Actinobacteria,Acidimicrobiia,Acidimicrobiia_unclassified,Acidimicrobiia_unclassified,Acidimicrobiia_unclassified,2
16707,LVWS5_30_TP2_12H,Actinobacteria,Acidimicrobiia,Actinomarinales,uncultured,uncultured_ge,7
16708,LVWS5_30_TP2_12H,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,9
16709,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,5
16710,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacteriaceae_unclassified,2
16711,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,2
16712,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,8
16713,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,1
16714,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae_unclassified,10
16715,LVWS5_30_TP2_12H,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,15
16716,LVWS5_30_TP2_12H,Annelida,Annelida_unclassified,Annelida_unclassified,Annelida_unclassified,Annelida_unclassified,3
16717,LVWS5_30_TP2_12H,Annelida,Polychaeta,Sabellida,Sabellida_fa,Sabellida_ge,9
16718,LVWS5_30_TP2_12H,Annelida,Polychaeta,Terebellida,Terebellida_fa,Terebellida_ge,2
16719,LVWS5_30_TP2_12H,Aquificae,Aquificae,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,149
16720,LVWS5_30_TP2_12H,Aquificae,Aquificae,Aquificales,Aquificaceae,Aquifex,357
16721,LVWS5_30_TP2_12H,Aquificae,Aquificae,Aquificales,Aquificaceae,Aquificaceae_unclassified,943
16722,LVWS5_30_TP2_12H,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenivirga,6
16723,LVWS5_30_TP2_12H,Aquificae,Aquificae,Aquificales,Aquificales_unclassified,Aquificales_unclassified,20
16724,LVWS5_30_TP2_12H,Aquificae,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermaceae_unclassified,12
16725,LVWS5_30_TP2_12H,Aquificae,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,2
16726,LVWS5_30_TP2_12H,Aquificae,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,41
16727,LVWS5_30_TP2_12H,Aquificae,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,Aquificae_unclassified,638
16728,LVWS5_30_TP2_12H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Balnearium,2
16729,LVWS5_30_TP2_12H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacteriaceae_unclassified,1416
16730,LVWS5_30_TP2_12H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Desulfurobacterium,438
16731,LVWS5_30_TP2_12H,Aquificae,Desulfurobacteriia,Desulfurobacteriales,Desulfurobacteriaceae,Thermovibrio,265
16732,LVWS5_30_TP2_12H,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,41
16733,LVWS5_30_TP2_12H,Arthropoda,Arthropoda_unclassified,Arthropoda_unclassified,Arthropoda_unclassified,Arthropoda_unclassified,1
16734,LVWS5_30_TP2_12H,Arthropoda,Maxillopoda,Calanoida,Calanoida_fa,Calanoida_ge,6
16735,LVWS5_30_TP2_12H,Arthropoda,Maxillopoda,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,1
16736,LVWS5_30_TP2_12H,Ascomycota,Ascomycota_unclassified,Ascomycota_unclassified,Ascomycota_unclassified,Ascomycota_unclassified,17
16737,LVWS5_30_TP2_12H,Ascomycota,Dothideomycetes,Capnodiales,Capnodiales_unclassified,Capnodiales_unclassified,2
16738,LVWS5_30_TP2_12H,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporiaceae_unclassified,5
16739,LVWS5_30_TP2_12H,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,63
16740,LVWS5_30_TP2_12H,Ascomycota,Dothideomycetes,Dothideomycetes_unclassified,Dothideomycetes_unclassified,Dothideomycetes_unclassified,20
16741,LVWS5_30_TP2_12H,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,382601
16742,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,15
16743,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Carboxylicivirga,6
16744,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Marinilabiliaceae_unclassified,1
16745,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,1
16746,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22_fa,Bacteroidetes_VC2.1_Bac22_ge,16
16747,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,27
16748,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified,3
16749,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosomaceae_unclassified,4
16750,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,1
16751,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,9
16752,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,3
16753,LVWS5_30_TP2_12H,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae_unclassified,1
16754,LVWS5_30_TP2_12H,Basidiomycota,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified,Basidiomycota_unclassified,9
16755,LVWS5_30_TP2_12H,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,3
16756,LVWS5_30_TP2_12H,Basidiomycota,Tremellomycetes,Tremellales,Tremellales_unclassified,Tremellales_unclassified,10
16757,LVWS5_30_TP2_12H,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,1
16758,LVWS5_30_TP2_12H,Cercozoa,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,2
16759,LVWS5_30_TP2_12H,Chlamydiae,Chlamydiae,Chlamydiales,Chlamydiales_unclassified,Chlamydiales_unclassified,1
16760,LVWS5_30_TP2_12H,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,1
16761,LVWS5_30_TP2_12H,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured_ge,1
16762,LVWS5_30_TP2_12H,Chloroflexi,Anaerolineae,SJA-15,SJA-15_fa,SJA-15_ge,1
16763,LVWS5_30_TP2_12H,Chloroflexi,Dehalococcoidia,SAR202_clade,SAR202_clade_fa,SAR202_clade_ge,10
16764,LVWS5_30_TP2_12H,Ciliophora,Intramacronucleata,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified,3
16765,LVWS5_30_TP2_12H,Cloacimonetes,Cloacimonadia,Cloacimonadales,Cloacimonadales_unclassified,Cloacimonadales_unclassified,1
16766,LVWS5_30_TP2_12H,Cloacimonetes,Cloacimonadia,Cloacimonadales,MSBL8,MSBL8_ge,8
16767,LVWS5_30_TP2_12H,Cnidaria,Hydrozoa,Hydrozoa_unclassified,Hydrozoa_unclassified,Hydrozoa_unclassified,6
16768,LVWS5_30_TP2_12H,Crenarchaeota,Crenarchaeota_unclassified,Crenarchaeota_unclassified,Crenarchaeota_unclassified,Crenarchaeota_unclassified,1
16769,LVWS5_30_TP2_12H,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcales_unclassified,Desulfurococcales_unclassified,71
16770,LVWS5_30_TP2_12H,Crenarchaeota,Thermoprotei,Desulfurococcales,Ignicoccaceae,Ignicoccus,79
16771,LVWS5_30_TP2_12H,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Pyrodictium,26
16772,LVWS5_30_TP2_12H,Cyanobacteria,Cyanobacteria_unclassified,Cyanobacteria_unclassified,Cyanobacteria_unclassified,Cyanobacteria_unclassified,1
16773,LVWS5_30_TP2_12H,Cyanobacteria,Melainabacteria,Vampirovibrionales,Vampirovibrionales_fa,Vampirovibrionales_ge,2
16774,LVWS5_30_TP2_12H,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast_fa,Chloroplast_ge,1
16775,LVWS5_30_TP2_12H,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobiaceae_unclassified,1
16776,LVWS5_30_TP2_12H,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,3
16777,LVWS5_30_TP2_12H,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,19
16778,LVWS5_30_TP2_12H,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,6
16779,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,793
16780,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,8
16781,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_Incertae_Sedis,Thiofractor,18
16782,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,524524
16783,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,CH8-1-BAC,CH8-1-BAC_ge,1
16784,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,45
16785,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacteraceae_unclassified,5
16786,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Helicobacteraceae,uncultured,17
16787,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Hydrogenimonas,22682
16788,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptor,102
16789,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,Nitratiruptoraceae_unclassified,4092
16790,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,P6-b51,P6-b51_ge,13
16791,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,29
16792,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Nitratifractor,53
16793,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovaceae_unclassified,60
16794,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,632
16795,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,31
16796,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,5044271
16797,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Thiovulaceae_unclassified,38870
16798,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Thiovulum,7
16799,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Campylobacteria_unclassified,Campylobacteria_unclassified,Campylobacteria_unclassified,17798
16800,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,1889298
16801,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Lebetimonas,159
16802,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautilia,757
16803,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_ge,45
16804,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_unclassified,325107
16805,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Thioreductor,20303
16806,LVWS5_30_TP2_12H,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,uncultured,1254
16807,LVWS5_30_TP2_12H,Epsilonbacteraeota,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,854
16808,LVWS5_30_TP2_12H,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,1572460
16809,LVWS5_30_TP2_12H,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobaceae_unclassified,8
16810,LVWS5_30_TP2_12H,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,6
16811,LVWS5_30_TP2_12H,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,2
16812,LVWS5_30_TP2_12H,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,8
16813,LVWS5_30_TP2_12H,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,27
16814,LVWS5_30_TP2_12H,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcaceae_unclassified,3
16815,LVWS5_30_TP2_12H,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,8
16816,LVWS5_30_TP2_12H,Euryarchaeota,Thermoplasmata,Marine_Group_II,Marine_Group_II_fa,Marine_Group_II_ge,6
16817,LVWS5_30_TP2_12H,Euryarchaeota,Thermoplasmata,Marine_Group_III,Marine_Group_III_fa,Marine_Group_III_ge,2
16818,LVWS5_30_TP2_12H,Euryarchaeota,Thermoplasmata,Thermoplasmata_unclassified,Thermoplasmata_unclassified,Thermoplasmata_unclassified,1
16819,LVWS5_30_TP2_12H,FCPU426,FCPU426_cl,FCPU426_or,FCPU426_fa,FCPU426_ge,1
16820,LVWS5_30_TP2_12H,Fibrobacteres,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,Chitinivibrionaceae_unclassified,7
16821,LVWS5_30_TP2_12H,Fibrobacteres,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,possible_genus_03,6
16822,LVWS5_30_TP2_12H,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,possible_genus_04,1
16823,LVWS5_30_TP2_12H,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,1
16824,LVWS5_30_TP2_12H,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,3
16825,LVWS5_30_TP2_12H,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,3
16826,LVWS5_30_TP2_12H,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,2
16827,LVWS5_30_TP2_12H,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus,7
16828,LVWS5_30_TP2_12H,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,1
16829,LVWS5_30_TP2_12H,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,2
16830,LVWS5_30_TP2_12H,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacteriaceae_unclassified,10
16831,LVWS5_30_TP2_12H,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Psychrilyobacter,71
16832,LVWS5_30_TP2_12H,Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge,14
16833,LVWS5_30_TP2_12H,Hydrothermae,Hydrothermae_cl,Hydrothermae_or,Hydrothermae_fa,Hydrothermae_ge,1
16834,LVWS5_30_TP2_12H,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,Kiritimatiellaceae_unclassified,1
16835,LVWS5_30_TP2_12H,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,6
16836,LVWS5_30_TP2_12H,Lentisphaerae,Lentisphaerae_unclassified,Lentisphaerae_unclassified,Lentisphaerae_unclassified,Lentisphaerae_unclassified,5
16837,LVWS5_30_TP2_12H,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,2
16838,LVWS5_30_TP2_12H,Lentisphaerae,Lentisphaeria,Victivallales,BD2-3,BD2-3_ge,17
16839,LVWS5_30_TP2_12H,Lentisphaerae,Lentisphaeria,Victivallales,GWF2-44-16,GWF2-44-16_ge,3
16840,LVWS5_30_TP2_12H,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_unclassified,Victivallales_unclassified,5
16841,LVWS5_30_TP2_12H,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_cl,Marinimicrobia_(SAR406_clade)_or,Marinimicrobia_(SAR406_clade)_fa,Marinimicrobia_(SAR406_clade)_ge,29
16842,LVWS5_30_TP2_12H,Mollusca,Gastropoda,Gastropoda_unclassified,Gastropoda_unclassified,Gastropoda_unclassified,8
16843,LVWS5_30_TP2_12H,Mollusca,Gastropoda,Vetigastropoda,Vetigastropoda_fa,Vetigastropoda_ge,251
16844,LVWS5_30_TP2_12H,Nanoarchaeaeota,Nanoarchaeia,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,47
16845,LVWS5_30_TP2_12H,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,1
16846,LVWS5_30_TP2_12H,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,5
16847,LVWS5_30_TP2_12H,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,27
16848,LVWS5_30_TP2_12H,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospinaceae_unclassified,1
16849,LVWS5_30_TP2_12H,Nitrospirae,661256,661256_or,661256_fa,661256_ge,1
16850,LVWS5_30_TP2_12H,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified,4
16851,LVWS5_30_TP2_12H,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophytina_unclassified,Bacillariophytina_unclassified,1
16852,LVWS5_30_TP2_12H,Ochrophyta,Diatomea,Bacillariophytina,Mediophyceae,Thalassiosira,6
16853,LVWS5_30_TP2_12H,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge,2
16854,LVWS5_30_TP2_12H,Patescibacteria,Gracilibacteria,Gracilibacteria_or,Gracilibacteria_fa,Gracilibacteria_ge,4
16855,LVWS5_30_TP2_12H,Patescibacteria,Gracilibacteria,Gracilibacteria_unclassified,Gracilibacteria_unclassified,Gracilibacteria_unclassified,2
16856,LVWS5_30_TP2_12H,Patescibacteria,Microgenomatia,Candidatus_Collierbacteria,Candidatus_Collierbacteria_fa,Candidatus_Collierbacteria_ge,4
16857,LVWS5_30_TP2_12H,Patescibacteria,Microgenomatia,Candidatus_Daviesbacteria,Candidatus_Daviesbacteria_fa,Candidatus_Daviesbacteria_ge,10
16858,LVWS5_30_TP2_12H,Patescibacteria,Microgenomatia,Microgenomatia_unclassified,Microgenomatia_unclassified,Microgenomatia_unclassified,2
16859,LVWS5_30_TP2_12H,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria_fa,Candidatus_Azambacteria_ge,1
16860,LVWS5_30_TP2_12H,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria_fa,Candidatus_Kaiserbacteria_ge,1
16861,LVWS5_30_TP2_12H,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria_fa,Candidatus_Nomurabacteria_ge,7
16862,LVWS5_30_TP2_12H,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria_fa,Candidatus_Yanofskybacteria_ge,1
16863,LVWS5_30_TP2_12H,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,11
16864,LVWS5_30_TP2_12H,Patescibacteria,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,1
16865,LVWS5_30_TP2_12H,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales_unclassified,Saccharimonadales_unclassified,4
16866,LVWS5_30_TP2_12H,PAUC34f,PAUC34f_cl,PAUC34f_or,PAUC34f_fa,PAUC34f_ge,1
16867,LVWS5_30_TP2_12H,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified,15
16868,LVWS5_30_TP2_12H,Planctomycetes,OM190,OM190_or,OM190_fa,OM190_ge,1
16869,LVWS5_30_TP2_12H,Planctomycetes,Pla3_lineage,Pla3_lineage_or,Pla3_lineage_fa,Pla3_lineage_ge,2
16870,LVWS5_30_TP2_12H,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Isosphaeraceae_unclassified,2
16871,LVWS5_30_TP2_12H,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,1
16872,LVWS5_30_TP2_12H,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,uncultured_ge,9
16873,LVWS5_30_TP2_12H,Planctomycetes,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,9
16874,LVWS5_30_TP2_12H,Poribacteria,Poribacteria_cl,Poribacteria_or,Poribacteria_fa,Poribacteria_ge,2
16875,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,46
16876,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,5
16877,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacteraceae_unclassified,1
16878,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacterales_unclassified,Caulobacterales_unclassified,3
16879,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,10
16880,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,Candidatus_Puniceispirillum,1
16881,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade_ge,9
16882,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,10
16883,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,1
16884,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae_unclassified,4
16885,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified,1
16886,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,1
16887,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,3
16888,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169_marine_group,AEGEAN-169_marine_group_ge,23
16889,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,1
16890,LVWS5_30_TP2_12H,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,1
